sim; model; stat; esthat; esthatlo; esthatup; tau2hat; tau2hatlo; tau2hatup; sigma2hat; sigma2hatlo; sigma2hatup; IC; truemu0; trueor;  truetausq; truesigmasq; k; nstudies; studysize
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-z; mean-rrout; 1.142457169996302; .9023200604086699; 1.446502679642097; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-t; mean-rrout; 1.142457169996302; .89984105277867; 1.450487706962839; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-z; mean-orout; 1.142984587291956; .902010739787968; 1.448335046536204; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-t; mean-orout; 1.142984587291956; .8995241456214138; 1.452338742818803; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-z; mean-rdout; -.0004599488383301; -.0012776538061156; .0003577561294554; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-unstructured-cloglog-t; mean-rdout; -.0004599488383301; -.0012871874571885; .0003672897805283; .7156297054994779;.3822708427562319; 1.339693793282173;.0018911140616608; .0018911140616608;.0018911140616608; 295.2402362327765-303.3957328466618-.-12; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; mean-popabsout; .0059086102098393; .0034002112632152; .0413952050730586; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; median-popabsout; .0113317910581827; .0034002112632152; .0413952050730586; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; mean-poprrout; .8851403413074357; .5888187259435653; 1.401655489206314; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; median-poprrout; .8802314102649689; .5888187259435653; 1.401655489206314; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; mean-poporout; .8855044628892627; .5874037951231003; 1.427841925621033; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; median-poporout; .8813550770282745; .5874037951231003; 1.427841925621033; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; mean-poprdout; .0001143383228087; -.0083945401711389; .0056720320717432; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog; median-poprdout; .0004150411550654; -.0083945401711389; .0056720320717432; .9893944388152948; .1830380326964237; 5.348076250263142;.5286890505857293;.5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-z; mean-absout; .0084345917723899; .0040766750435584; .0174101713328429; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-t; mean-absout; .0084345917723899; .0040431939243277; .0175533619923329; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-z; mean-rrout; .9464312403481465; .6188390136069433; 1.447439597393995; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-t; mean-rrout; .9464312403481465; .6158103504614302; 1.454558358812504; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-z; mean-orout; .9460001726239011; .6164676895314659; 1.451684073312284; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-t; mean-orout; .9460001726239011; .6134266623374682; 1.458880713130993; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-z; mean-rdout; .0004518306194167; -.0029208260316823; .0038244872705157; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-independent-cloglog-t; mean-rdout; .0004518306194167; -.0029597728049765; .0038634340438098; .9893944388152948;.1830380326964237; 5.348076250263142;.5286890505857293; .5286890505857293;.5286890505857293; 335.7307853835433-343.8862819974286-.-13; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; mean-popabsout; .0039867301748018; .0035703575646039; .0113558082142845; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; median-popabsout; .0059860870242119; .0035703575646039; .0113558082142845; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; mean-poprrout; 1.237367185098784; .9892216697335243; 1.542605647444725; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; median-poprrout; 1.228914082050323; .9892216697335243; 1.542605647444725; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; mean-poporout; 1.238546854683331; .9891434580087661; 1.546965047717094; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; median-poporout; 1.231108546257019; .9891434580087661; 1.546965047717094; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; mean-poprdout; -.000943438943068; -.0035425931855571; .0000949740811848; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog; median-poprdout; -.0013272571959533; -.0035425931855571; .0000949740811848; .8778633467635398; .4694134522332123; 1.641717023499391;0;0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-z; mean-absout; .0029383043559574; .0019698948986208; .0043817422087072; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-t; mean-absout; .0029383043559574; .0019610699662254; .004401436263972; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-z; mean-rrout; 1.237522839905713; .9803396125592624; 1.562175759980037; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-t; mean-rrout; 1.237522839905713; .9777306388071532; 1.566344265488816; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-z; mean-orout; 1.238389676918992; .9802974924663216; 1.564432229690941; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-t; mean-orout; 1.238389676918992; .977680319498235; 1.568620091162933; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-z; mean-rdout; -.0006979143951343; -.0014821728113094; .0000863440210408; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonslope-cloglog-t; mean-rdout; -.0006979143951343; -.0014911436862892; .0000953148960206; .8778633467635398;.4694134522332123; 1.641717023499391;0; 0;0; 294.6078179074994-302.7633145213847-.-14; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; mean-popabsout; .0085400817915797; .0087256211321801; .0211025547236204; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; median-popabsout; .0128476433455944; .0087256211321801; .0211025547236204; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; mean-poprrout; .5716561153531075; .3742233283817768; .9090084075927735; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; median-poprrout; .5770141780376434; .3742233283817768; .9090084075927735; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; mean-poporout; .5726017600723675; .3713422790169716; .915960481762886; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; median-poporout; .5775502622127533; .3713422790169716; .915960481762886; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; mean-poprdout; .0036580918489822; .0004681712176534; .0120009117759764; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog; median-poprdout; .0053899397607893; .0004681712176534; .0120009117759764; 0; 0; 0;.8982724240526135;.4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-z; mean-absout; .0085400822840045; .0072281232618552; .0100889592194882; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-t; mean-absout; .0085400822840045; .0072145970228333; .0101078469440917; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-z; mean-rrout; .4402489046621091; .2810715492127724; .6895720986312455; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-t; mean-rrout; .4402489046621091; .279632537063901; .6931206936476627; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-z; mean-orout; .4381364314401893; .2791656696850098; .6876330201050198; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-t; mean-orout; .4381364314401893; .2777300805684547; .6911874009550388; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-z; mean-rdout; .0047803204127472; .0026634917806046; .0068971490448898; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-mixed-1-commonint-cloglog-t; mean-rdout; .0047803204127472; .0026392780716779; .0069213627538166; 0;0; 0;.8982724240526135; .4376673210282468;1.843622562264094; 405.724482082528-413.8799786964133-.-15; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-fixed-1-commonint-logit; mean-popabsout; .0085400817915797; .0073882691795006; .0102029344765469; 0; 0; 0;0;0;0; 520.0584642620855-525.4954620046757-2.15147810771e-51-16; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-fixed-1-commonint-logit; median-popabsout; .0085740578360856; .0073882691795006; .0102029344765469; 0; 0; 0;0;0;0; 520.0584642620855-525.4954620046757-2.15147810771e-51-16; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-fixed-1-commonint-logit; mean-poprrout; .9543331265449524; .766227163374424; 1.171148613095284; 0; 0; 0;0;0;0; 520.0584642620855-525.4954620046757-2.15147810771e-51-16; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-fixed-1-commonint-logit; median-poprrout; .955043762922287; .766227163374424; 1.171148613095284; 0; 0; 0;0;0;0; 520.0584642620855-525.4954620046757-2.15147810771e-51-16; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-fixed-1-commonint-logit; mean-poporout; .9539579153060913; .764457555115223; 1.172827813029289; 0; 0; 0;0;0;0; 520.0584642620855-525.4954620046757-2.15147810771e-51-16; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-fixed-1-commonint-logit; median-poporout; .954669326543808; .764457555115223; 1.172827813029289; 0; 0; 0;0;0;0; 520.0584642620855-525.4954620046757-2.15147810771e-51-16; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-fixed-1-commonint-logit; mean-poprdout; .0003899987787008; -.0013652360416017; .0023211570223793; 0; 0; 0;0;0;0; 520.0584642620855-525.4954620046757-2.15147810771e-51-16; .; .; .; .; 56; 56; .
